,tweetid,userid,screen_name,date,lang,location,text,tweet_type,followers_count,favourites_count,verified,hashtag,urls_list,account_creation_date,mentionid,mentionsn,rt_userid
6640,1227685895157035013,3146355365,wholaughin,wed feb 12 20:08:21 +0000 2020,en,at the wildlife rehab center,@arcanumclinic get off the #coronavirus thread and go hide.  we are coming for you! health professional gangs will soon round up ignorant #antivaxxers and immunize you against your will to protect our communities. #herdimmunity,reply,1900,65740,false,"[coronavirus, antivaxxers, herdimmunity]",[],wed apr 08 03:35:45 +0000 2015,[17765514],['arcanumclinic'],
33917,1227706833034412032,524038579,carternelson333,wed feb 12 21:31:33 +0000 2020,und,"colorado, usa",#coronavirus #antivaxxers https://t.co/u5ascq11ub,original,437,13685,false,"[coronavirus, antivaxxers]",[],wed mar 14 05:27:53 +0000 2012,[],[],
42776,1227709014789836801,898577623885819904,ata2dtoo,wed feb 12 21:40:13 +0000 2020,und,"michigan, usa","rt @bidneznunnayo: #vaccines
#vaxxed
#vaccinesafety
#vaccineinjury
#vaccination
#antivaxxers
#measlesoutbreak
#bigpharma
#conspiracy
#propa…",retweeted_tweet_without_comment,30973,54420,false,"[vaccines, vaxxed, vaccinesafety, vaccineinjury, vaccination, antivaxxers, measlesoutbreak, bigpharma, conspiracy]",[],fri aug 18 16:09:35 +0000 2017,[1215816645915992065],['bidneznunnayo'],1.215816645915992e+18
49093,1227710513250959364,950752853261303808,deborahcox_caye,wed feb 12 21:46:10 +0000 2020,und,"florida, usa","rt @bidneznunnayo: #vaccines
#vaxxed
#vaccinesafety
#vaccineinjury
#vaccination
#antivaxxers
#measlesoutbreak
#bigpharma
#conspiracy
#propa…",retweeted_tweet_without_comment,7585,11599,false,"[vaccines, vaxxed, vaccinesafety, vaccineinjury, vaccination, antivaxxers, measlesoutbreak, bigpharma, conspiracy]",[],tue jan 09 15:35:19 +0000 2018,[1215816645915992065],['bidneznunnayo'],1.215816645915992e+18
61076,1227713469002244097,3146355365,wholaughin,wed feb 12 21:57:55 +0000 2020,en,at the wildlife rehab center,"another reason to get your kids vaccinated!   
#antivaxx #antivaxxers #vaccineswork #measles #coronavirus #sarscov2 #covid19 https://t.co/784uc7sblc",original,1902,65764,false,"[antivaxx, antivaxxers, vaccineswork, measles, coronavirus, sarscov2, covid19]",[],wed apr 08 03:35:45 +0000 2015,[],[],
62267,1227713776310419456,1196621648415186945,josephorreo,wed feb 12 21:59:08 +0000 2020,und,,#antivaxx #chinavirus #china #coronaviruschina #coronavirus #spiderman https://t.co/igc6yhxdzy,original,3,309,false,"[antivaxx, chinavirus, china, coronaviruschina, coronavirus, spiderman]",[],tue nov 19 02:50:15 +0000 2019,[],[],
272,1227714048751521792,1109173347944943618,mircoperonicom1,wed feb 12 22:00:13 +0000 2020,und,,rt @josephorreo: #antivaxx #chinavirus #china #coronaviruschina #coronavirus #spiderman https://t.co/igc6yhxdzy,retweeted_tweet_without_comment,251,4959,false,"[antivaxx, chinavirus, china, coronaviruschina, coronavirus, spiderman]",[],fri mar 22 19:21:48 +0000 2019,[1196621648415186945],['josephorreo'],1.196621648415187e+18
479,1227714099242512391,1189045570553483265,spider_gina,wed feb 12 22:00:25 +0000 2020,und,,rt @josephorreo: #antivaxx #chinavirus #china #coronaviruschina #coronavirus #spiderman https://t.co/igc6yhxdzy,retweeted_tweet_without_comment,3494,2,false,"[antivaxx, chinavirus, china, coronaviruschina, coronavirus, spiderman]",[],tue oct 29 05:05:36 +0000 2019,[1196621648415186945],['josephorreo'],1.196621648415187e+18
15021,1227732773626142720,1181616694466363392,al_tona_1910,wed feb 12 23:14:38 +0000 2020,und,gegengerade - millerntor,#coronavirus #corona #epic #antivaxxers https://t.co/6si0g1nmup,original,286,5466,false,"[coronavirus, corona, epic, antivaxxers]",[],tue oct 08 17:05:58 +0000 2019,[],[],
52465,1227741956165525515,23026631,soniasarkars,wed feb 12 23:51:07 +0000 2020,en,new delhi,rt @peterhotez: hateful #antivax desperate to convince you not to get your flu vaccine. ignore it: follow the good people @jeromeadamsmd @s…,quoted_tweet,1149,2152,false,[antivax],[],fri mar 06 03:51:04 +0000 2009,"[593289567, 488950348]","['peterhotez', 'jeromeadamsmd']",
54688,1227742420911230987,248886508,maatjeluc,wed feb 12 23:52:58 +0000 2020,und,"us: 52.216591,5.151287",rt @aliyashalia: #antivaxx #coronavirus https://t.co/wllygnm7jj,retweeted_tweet_without_comment,271,1358,false,"[antivaxx, coronavirus]",[],mon feb 07 22:51:46 +0000 2011,[500811964],['aliyashalia'],500811964.0
35495,1227737756723531776,757585151530455040,ceeacosta,wed feb 12 23:34:26 +0000 2020,en,usa,"rt @lotusoak2: #vaccine herd immunity is a myth!
https://t.co/iucrkl5h8v
#learntherisk #measles #outbreak #vaccines",retweeted_tweet_without_comment,10546,49147,false,"[vaccine, learntherisk, measles, outbreak, vaccines]",[],mon jul 25 14:35:50 +0000 2016,[424664120],['lotusoak2'],424664120.0
39320,1227770715178520576,19751597,amvr2medwriter,thu feb 13 01:45:24 +0000 2020,en,philly,rt @peterhotez: hateful #antivax desperate to convince you not to get your flu vaccine. ignore it: follow the good people @jeromeadamsmd @s…,quoted_tweet,921,453,false,[antivax],[],fri jan 30 03:16:25 +0000 2009,"[593289567, 488950348]","['peterhotez', 'jeromeadamsmd']",
47251,1227772515071799297,3307188776,theftprophet,thu feb 13 01:52:33 +0000 2020,und,united states & ireland,#coronavirus #antivax #antivaxxers https://t.co/kngejeac8f,original,1555,37433,false,"[coronavirus, antivax, antivaxxers]",[],wed aug 05 19:35:21 +0000 2015,[],[],
53624,1227773898906882050,1193972379787153409,xgorgeousrebelx,thu feb 13 01:58:03 +0000 2020,en,,"dear #antivaxxers now is your chance to prove us all wrong. go to china. i dare you! 
#sciencematters",original,103,3455,false,"[antivaxxers, sciencematters]",[],mon nov 11 19:23:15 +0000 2019,[],[],
54636,1227774103555313666,22976806,pingtech,thu feb 13 01:58:51 +0000 2020,en,"halifax, nova scotia, canada","dear #antivaxxers,

now is your chance to go to #china and prove us all wrong.

#bestofluck",original,2560,211292,false,"[antivaxxers, china, bestofluck]",[],thu mar 05 20:51:46 +0000 2009,[],[],
8099,1227776186694209541,3025941171,lock0164,thu feb 13 02:07:08 +0000 2020,en,"minnesota, usa","rt @pingtech: dear #antivaxxers,

now is your chance to go to #china and prove us all wrong.

#bestofluck",retweeted_tweet_without_comment,1628,124863,false,"[antivaxxers, china, bestofluck]",[],mon feb 09 03:21:36 +0000 2015,[22976806],['pingtech'],22976806.0
11701,1227777025399717889,893461899458879489,apetivist,thu feb 13 02:10:28 +0000 2020,und,"garland, tx",rt @theftprophet: #coronavirus #antivax #antivaxxers https://t.co/kngejeac8f,retweeted_tweet_without_comment,9724,113299,false,"[coronavirus, antivax, antivaxxers]",[],fri aug 04 13:21:31 +0000 2017,[3307188776],['theftprophet'],3307188776.0
12232,1227777147214979074,1030885311398727682,tanya120284,thu feb 13 02:10:57 +0000 2020,und,,rt @theftprophet: #coronavirus #antivax #antivaxxers https://t.co/kngejeac8f,retweeted_tweet_without_comment,164,5162,false,"[coronavirus, antivax, antivaxxers]",[],sat aug 18 18:33:05 +0000 2018,[3307188776],['theftprophet'],3307188776.0
18506,1227778549073039361,1265211578,patriotpride80,thu feb 13 02:16:31 +0000 2020,en,"connecticut, usa",to all my anti vaxxers out there....i dare you. i double dog dare you. #coronavirus #twitchaffiliate #laughteristhebestmed #antivaxxer #funny #truthhurts #sullyshow https://t.co/a25cbz4ueu,original,477,4914,false,"[coronavirus, twitchaffiliate, laughteristhebestmed, antivaxxer, funny, truthhurts, sullyshow]",[],wed mar 13 19:07:15 +0000 2013,[],[],
18859,1227778632778735616,20988120,thesullyshow,thu feb 13 02:16:51 +0000 2020,en,"bristol, ct",to all my anti vaxxers out there....i dare you. i double dog dare you. #coronavirus #twitchaffiliate #laughteristhebestmed #antivaxxer #funny #truthhurts #sullyshow https://t.co/gjncnqqgfg,original,1983,6345,false,"[coronavirus, twitchaffiliate, laughteristhebestmed, antivaxxer, funny, truthhurts, sullyshow]",[],mon feb 16 14:18:26 +0000 2009,[],[],
24037,1227779776129241089,765697666630111234,hmblpy,thu feb 13 02:21:24 +0000 2020,und,,rt @theftprophet: #coronavirus #antivax #antivaxxers https://t.co/kngejeac8f,retweeted_tweet_without_comment,602,19882,false,"[coronavirus, antivax, antivaxxers]",[],tue aug 16 23:52:04 +0000 2016,[3307188776],['theftprophet'],3307188776.0
33056,1227781863235780608,191950091,seneriseinoski,thu feb 13 02:29:41 +0000 2020,en,chicago,rt @peterhotez: hateful #antivax desperate to convince you not to get your flu vaccine. ignore it: follow the good people @jeromeadamsmd @s…,quoted_tweet,49,41,false,[antivax],[],fri sep 17 19:50:41 +0000 2010,"[593289567, 488950348]","['peterhotez', 'jeromeadamsmd']",
4794,1227798862334656512,1055248640816635904,uwubots,thu feb 13 03:37:14 +0000 2020,und,,rt @aliyashalia: #antivaxx #coronavirus https://t.co/wllygnm7jj,retweeted_tweet_without_comment,6,8244,false,"[antivaxx, coronavirus]",[],thu oct 25 00:04:16 +0000 2018,[500811964],['aliyashalia'],500811964.0
5546,1227799045394948096,1018620445,icyminnesota,thu feb 13 03:37:58 +0000 2020,en,icy minnesota,"dear all #antivaxxers !!.... here is your chance. move to china and prove us all wrong about #vaccinations. 
#coronavirus
@antivaccination",original,1356,4791,false,"[antivaxxers, vaccinations, coronavirus]",[],tue dec 18 00:07:51 +0000 2012,[82529638],['antivaccination'],
20839,1227802692866711552,759003137747202049,restingbastard,thu feb 13 03:52:28 +0000 2020,en,fighting in trumpistan,i need 1 anti-vaccination person to repond to this tweet. i will pay for your airfare to china. this is not a troll. i really would like to send an anti-vaccine person to wuhan province.  #antivaxxers  #antivaxx #coronoavirusoutbreak,original,288,21970,false,"[antivaxxers, antivaxx, coronoavirusoutbreak]",[],fri jul 29 12:30:24 +0000 2016,[],[],
24297,1227803508302172160,155489666,klrkttn,thu feb 13 03:55:42 +0000 2020,en,"foley, al","#antivaxx question 3; if your way is right, would you mind testing yourselves the best way you can, and, send your children to china?",original,40,3881,false,[antivaxx],[],mon jun 14 08:12:42 +0000 2010,[],[],
28054,1227804390012178434,2508350699,lordmonte40,thu feb 13 03:59:12 +0000 2020,en,"orange park, fl",i would love to pay for #antivaxxers to visit #china now. #coronavirus,original,30,32,false,"[antivaxxers, china, coronavirus]",[],fri apr 25 12:56:18 +0000 2014,[],[],
10955,1227807183464804352,283276274,docmelliott,thu feb 13 04:10:18 +0000 2020,en,,"rt @andreaadlerphd: dear #antivaxx, don't waste this perfect opportunity. now is the time to go to #wuhan #china and prove #science wrong.…",retweeted_tweet_without_comment,360,5319,false,"[antivaxx, wuhan, china, science]",[],sat apr 16 23:54:05 +0000 2011,[1139523989993328640],['andreaadlerphd'],1.1395239899933286e+18
